ID,ANO,RELATOR,CLASSE
482,1553914,1996,MIN. OCTAVIO GALLOTTI,RE
483,1553954,1996,MIN. MOREIRA ALVES,ADI
484,1553975,1996,MIN. ILMAR GALVÃO,ADI
485,1554020,1996,MIN. CARLOS VELLOSO,RE
486,1554175,1996,MIN. PAULO BROSSARD,AI
487,1554234,1996,MIN. MAURÍCIO CORRÊA,AI
488,1554290,1996,MIN. CELSO DE MELLO,RE
489,1554453,1996,MIN. CELSO DE MELLO,RE
490,1554494,1996,MIN. CELSO DE MELLO,RE
491,1554731,1996,MIN. PAULO BROSSARD,RE
492,1554737,1996,MIN. SYDNEY SANCHES,RE
493,1554756,1996,MIN. OCTAVIO GALLOTTI,ADI
494,1554888,1996,MIN. CELSO DE MELLO,RE
495,1554938,1996,MIN. CARLOS VELLOSO,MS
496,1555314,1996,MIN. MOREIRA ALVES,RE
497,1555376,1996,MIN. MOREIRA ALVES,RE
498,1555409,1996,MIN. OCTAVIO GALLOTTI,AI
499,1555461,1996,MIN. OCTAVIO GALLOTTI,RE
500,1555476,1996,MIN. NELSON JOBIM,RE
501,1555516,1996,MIN. PAULO BROSSARD,AI
502,1555569,1996,MIN. CELSO DE MELLO,RE
503,1555681,1996,MIN. OCTAVIO GALLOTTI,AI
504,1555684,1996,MIN. CELSO DE MELLO,RE
505,1555849,1996,MIN. FRANCISCO REZEK,RE
506,1555862,1996,MIN. NÉRI DA SILVEIRA,Inq
507,1555983,1996,MIN. SEPÚLVEDA PERTENCE,AI
508,1556007,1996,MIN. CELSO DE MELLO,AI
509,1556197,1996,MIN. CARLOS VELLOSO,SEC
510,1556241,1996,MIN. NELSON JOBIM,AI
511,1556435,1996,MIN. MOREIRA ALVES,RE
512,1556499,1996,MIN. MOREIRA ALVES,Inq
513,1556511,1996,MIN. SYDNEY SANCHES,AI
514,1556522,1996,MIN. SEPÚLVEDA PERTENCE,RE
515,1556630,1996,MIN. MAURÍCIO CORRÊA,RE
516,1556652,1996,MIN. FRANCISCO REZEK,RE
517,1556850,1996,MIN. OCTAVIO GALLOTTI,AI
518,1557652,1996,MIN. CARLOS VELLOSO,RE
519,1557688,1996,MIN. ILMAR GALVÃO,RE
520,1557691,1996,MIN. NÉRI DA SILVEIRA,AI
521,1557723,1996,MIN. MOREIRA ALVES,AI
522,1557741,1996,MIN. NÉRI DA SILVEIRA,AI
523,1557742,1996,MIN. NELSON JOBIM,RE
524,1557752,1996,MIN. OCTAVIO GALLOTTI,RE
525,1557955,1996,MIN. MOREIRA ALVES,RE
526,1557961,1996,MIN. CELSO DE MELLO,AI
527,1557971,1996,MIN. CARLOS VELLOSO,RE
528,1558061,1996,MIN. NÉRI DA SILVEIRA,AI
529,1558135,1996,MIN. ILMAR GALVÃO,RE
530,1558398,1996,MIN. OCTAVIO GALLOTTI,RE
531,1558667,1996,MIN. PAULO BROSSARD,AI
532,1558734,1996,MIN. PAULO BROSSARD,AI
533,1558764,1996,MIN. MOREIRA ALVES,RE
534,1558769,1996,MIN. OCTAVIO GALLOTTI,AI
535,1558779,1996,MIN. CARLOS VELLOSO,RE
536,1558972,1996,MIN. NÉRI DA SILVEIRA,RE
537,1559140,1996,MIN. MAURÍCIO CORRÊA,AI
538,1559156,1996,MIN. MOREIRA ALVES,RE
539,1559288,1996,MIN. SEPÚLVEDA PERTENCE,RE
540,1559300,1996,MIN. MAURÍCIO CORRÊA,RE
541,1559356,1996,MIN. MOREIRA ALVES,RE
542,1559361,1996,MIN. MOREIRA ALVES,RE
543,1559362,1996,MIN. ILMAR GALVÃO,RE
544,1559385,1996,MIN. MOREIRA ALVES,RE
545,1559400,1996,MIN. OCTAVIO GALLOTTI,MS
546,1559433,1996,MIN. ILMAR GALVÃO,RE
547,1559659,1996,MIN. CELSO DE MELLO,MS
548,1559718,1996,,AI
549,1559725,1996,MIN. CARLOS VELLOSO,RE
550,1559770,1996,MIN. SEPÚLVEDA PERTENCE,RE
551,1559898,1996,MIN. CELSO DE MELLO,AI
552,1559918,1996,MIN. OCTAVIO GALLOTTI,AI
553,1559959,1996,MIN. SYDNEY SANCHES,AI
554,1559980,1996,MIN. SYDNEY SANCHES,RE
555,1560005,1996,MIN. CARLOS VELLOSO,AI
556,1560045,1996,MIN. PAULO BROSSARD,AI
557,1560069,1996,MIN. FRANCISCO REZEK,RE
558,1560083,1996,MIN. CARLOS VELLOSO,RE
559,1560089,1996,MIN. ILMAR GALVÃO,RE
560,1560128,1996,MIN. SEPÚLVEDA PERTENCE,RE
561,1560218,1996,MIN. MOREIRA ALVES,RE
562,1560366,1996,MIN. NÉRI DA SILVEIRA,AI
563,1560480,1996,MIN. NÉRI DA SILVEIRA,AI
564,1560583,1996,MIN. FRANCISCO REZEK,AI
565,1560635,1996,MIN. ILMAR GALVÃO,RE
566,1560668,1996,MIN. SYDNEY SANCHES,RE
567,1560738,1996,MIN. ILMAR GALVÃO,RE
568,1561046,1996,MIN. ILMAR GALVÃO,RE
569,1561157,1996,MIN. CARLOS VELLOSO,RE
570,1561164,1996,MIN. CARLOS VELLOSO,RE
571,1561180,1996,MIN. CARLOS VELLOSO,RE
572,1561286,1996,MIN. MARCO AURÉLIO,RE
573,1561396,1996,MIN. ILMAR GALVÃO,RE
574,1561428,1996,MIN. FRANCISCO REZEK,RE
575,1561434,1996,MIN. FRANCISCO REZEK,RE
576,1561440,1996,MIN. PAULO BROSSARD,AI
577,1561516,1996,MIN. MOREIRA ALVES,AI
578,1561627,1996,MIN. MOREIRA ALVES,RE
579,1561687,1996,MIN. ILMAR GALVÃO,RE
580,1561698,1996,MIN. MOREIRA ALVES,RE
581,1561945,1996,MIN. ILMAR GALVÃO,RE
582,1561969,1996,MIN. MARCO AURÉLIO,RE
583,1561980,1996,MIN. MAURÍCIO CORRÊA,RE
584,1562038,1996,MIN. CELSO DE MELLO,AI
585,1562070,1996,MIN. CARLOS VELLOSO,RE
586,1562076,1996,MIN. NÉRI DA SILVEIRA,AI
587,1562082,1996,MIN. MARCO AURÉLIO,RE
588,1562150,1996,MIN. NÉRI DA SILVEIRA,RE
589,1562270,1996,MIN. MOREIRA ALVES,RE
590,1562293,1996,MIN. MARCO AURÉLIO,RE
591,1562342,1996,MIN. OCTAVIO GALLOTTI,MS
592,1562414,1996,MIN. NÉRI DA SILVEIRA,RE
593,1562559,1996,MIN. NÉRI DA SILVEIRA,RE
594,1562610,1996,MIN. MARCO AURÉLIO,RE
595,1562616,1996,MIN. SYDNEY SANCHES,RE
596,1562734,1996,MIN. MOREIRA ALVES,ADI
597,1562735,1996,MIN. MARCO AURÉLIO,RE
598,1562810,1996,MIN. CARLOS VELLOSO,RE
599,1562854,1996,MIN. CELSO DE MELLO,Inq
600,1562962,1996,MIN. SYDNEY SANCHES,AI
601,1562993,1996,MIN. CARLOS VELLOSO,AI
602,1563320,1996,MIN. MARCO AURÉLIO,RE
603,1563329,1996,MIN. SYDNEY SANCHES,AI
604,1563343,1996,MIN. FRANCISCO REZEK,RE
605,1563412,1996,MIN. MARCO AURÉLIO,RE
606,1563489,1996,MIN. SEPÚLVEDA PERTENCE,RE
607,1563509,1996,MIN. CARLOS VELLOSO,AI
608,1563544,1996,MIN. OCTAVIO GALLOTTI,RE
609,1563698,1996,MIN. FRANCISCO REZEK,RE
610,1563718,1996,MIN. ILMAR GALVÃO,RE
611,1563722,1996,MIN. SEPÚLVEDA PERTENCE,RE
612,1563763,1996,MIN. CARLOS VELLOSO,RE
613,1563772,1996,MIN. CARLOS VELLOSO,AI
614,1563779,1996,MIN. CELSO DE MELLO,RE
615,1563923,1996,MIN. CELSO DE MELLO,AI
616,1563958,1996,MIN. CELSO DE MELLO,AI
617,1563977,1996,MIN. CELSO DE MELLO,RE
618,1564026,1996,MINISTRA PRESIDENTE,SE
619,1564073,1996,MIN. FRANCISCO REZEK,RE
620,1564187,1996,MIN. MARCO AURÉLIO,RE
621,1564196,1996,MIN. MAURÍCIO CORRÊA,ADI
622,1564198,1996,MIN. NELSON JOBIM,RE
623,1564229,1996,MIN. MARCO AURÉLIO,RE
624,1564335,1996,MIN. ILMAR GALVÃO,RE
625,1564345,1996,MIN. NÉRI DA SILVEIRA,AI
626,1564428,1996,MIN. ILMAR GALVÃO,RE
627,1564437,1996,MIN. ILMAR GALVÃO,RE
628,1564522,1996,MIN. CELSO DE MELLO,RE
629,1564523,1996,MIN. SEPÚLVEDA PERTENCE,RE
630,1564572,1996,MIN. MAURÍCIO CORRÊA,AI
631,1564688,1996,MIN. OCTAVIO GALLOTTI,AI
632,1564782,1996,MIN. MAURÍCIO CORRÊA,AI
633,1564938,1996,MIN. SYDNEY SANCHES,RE
634,1565017,1996,MIN. NÉRI DA SILVEIRA,AI
635,1565076,1996,MIN. MARCO AURÉLIO,RE
636,1565201,1996,MIN. NÉRI DA SILVEIRA,AI
637,1565492,1996,MIN. CARLOS VELLOSO,AI
638,1565499,1996,MIN. NELSON JOBIM,RE
639,1565510,1996,MIN. CARLOS VELLOSO,AI
640,1565524,1996,MIN. CELSO DE MELLO,RE
641,1565658,1996,MIN. PAULO BROSSARD,AI
642,1565696,1996,MIN. ILMAR GALVÃO,RE
643,1565699,1996,MIN. ILMAR GALVÃO,RE
644,1565921,1996,MIN. NÉRI DA SILVEIRA,AI
645,1565922,1996,MIN. MAURÍCIO CORRÊA,AI
646,1565976,1996,MIN. MARCO AURÉLIO,RE
647,1566450,1996,MIN. ILMAR GALVÃO,RE
648,1566583,1996,MIN. MOREIRA ALVES,RE
649,1566815,1996,MIN. ILMAR GALVÃO,RE
650,1566970,1996,MIN. MARCO AURÉLIO,Ext
651,1566989,1996,MIN. CARLOS VELLOSO,RE
652,1567021,1996,MIN. MARCO AURÉLIO,RE
653,1567036,1996,MIN. CARLOS VELLOSO,AI
654,1567037,1996,MIN. MOREIRA ALVES,RE
655,1567130,1996,MIN. OCTAVIO GALLOTTI,AI
656,1567150,1996,MIN. FRANCISCO REZEK,AI
657,1567186,1996,MIN. SEPÚLVEDA PERTENCE,RE
658,1567538,1996,MIN. CELSO DE MELLO,RE
659,1567540,1996,MIN. MAURÍCIO CORRÊA,AI
660,1567575,1996,MIN. MAURÍCIO CORRÊA,RE
661,1567581,1996,MIN. FRANCISCO REZEK,RE
662,1567619,1996,MIN. NÉRI DA SILVEIRA,RE
663,1567703,1996,MIN. CELSO DE MELLO,RE
664,1567727,1996,MIN. MAURÍCIO CORRÊA,RE
665,1567865,1996,MIN. MOREIRA ALVES,RE
666,1568041,1996,MIN. NELSON JOBIM,RE
667,1568066,1996,MIN. PAULO BROSSARD,AI
668,1568097,1996,MIN. FRANCISCO REZEK,HC
669,1568099,1996,MIN. CARLOS VELLOSO,RE
670,1568260,1996,MIN. PAULO BROSSARD,RE
671,1568279,1996,MIN. MAURÍCIO CORRÊA,RE
672,1568735,1996,MIN. NÉRI DA SILVEIRA,AI
673,1569327,1996,MIN. FRANCISCO REZEK,RE
674,1569420,1996,MIN. MOREIRA ALVES,Inq
675,1569426,1996,MIN. CARLOS VELLOSO,RE
676,1569438,1996,MIN. CELSO DE MELLO,RE
677,1569467,1996,MIN. MOREIRA ALVES,Inq
678,1569605,1996,MIN. ILMAR GALVÃO,RE
679,1569623,1996,MIN. SYDNEY SANCHES,RE
680,1569652,1996,MIN. FRANCISCO REZEK,HC
681,1569872,1996,MIN. MOREIRA ALVES,RE
682,1569917,1996,MIN. FRANCISCO REZEK,RE
683,1569939,1996,MIN. FRANCISCO REZEK,RE
684,1569977,1996,MIN. PAULO BROSSARD,AI
685,1570003,1996,MIN. ILMAR GALVÃO,RE
686,1570183,1996,MIN. OCTAVIO GALLOTTI,RE
687,1570196,1996,MIN. MAURÍCIO CORRÊA,RE
688,1570242,1996,MIN. ILMAR GALVÃO,RE
689,1570257,1996,MIN. ILMAR GALVÃO,AI
690,1570258,1996,MIN. OCTAVIO GALLOTTI,RE
691,1570362,1996,MIN. NELSON JOBIM,RE
692,1570373,1996,MIN. SYDNEY SANCHES,RE
693,1570430,1996,MIN. ILMAR GALVÃO,RE
694,1570451,1996,MIN. OCTAVIO GALLOTTI,RE
695,1570453,1996,MIN. ILMAR GALVÃO,RE
696,1570464,1996,MIN. SEPÚLVEDA PERTENCE,RE
697,1570484,1996,MIN. CARLOS VELLOSO,AI
698,1570526,1996,MIN. SYDNEY SANCHES,RE
699,1570581,1996,MIN. NÉRI DA SILVEIRA,RE
700,1570753,1996,MIN. ILMAR GALVÃO,RE
701,1570777,1996,MIN. FRANCISCO REZEK,RE
702,1570801,1996,MIN. MOREIRA ALVES,RE
703,1570804,1996,MIN. ILMAR GALVÃO,RE
704,1570806,1996,MIN. NÉRI DA SILVEIRA,RE
705,1570828,1996,MIN. CARLOS VELLOSO,RE
706,1570839,1996,MIN. ILMAR GALVÃO,RE
707,1570861,1996,MIN. NÉRI DA SILVEIRA,RE
708,1570897,1996,MIN. MAURÍCIO CORRÊA,RE
709,1570898,1996,MIN. ILMAR GALVÃO,RE
710,1570930,1996,MIN. CELSO DE MELLO,RE
711,1570937,1996,MIN. CARLOS VELLOSO,RE
712,1570963,1996,MIN. SYDNEY SANCHES,RE
713,1570964,1996,MIN. MARCO AURÉLIO,RE
714,1570986,1996,MIN. CARLOS VELLOSO,RE
715,1570988,1996,MIN. CARLOS VELLOSO,RE
716,1571037,1996,MIN. ILMAR GALVÃO,RE
717,1571054,1996,MIN. CARLOS VELLOSO,RE
718,1571100,1996,MIN. MARCO AURÉLIO,RE
719,1571119,1996,MIN. CELSO DE MELLO,RE
720,1571221,1996,MIN. CELSO DE MELLO,RE
721,1571257,1996,MIN. OCTAVIO GALLOTTI,RE
722,1571325,1996,MIN. MARCO AURÉLIO,HC
723,1571368,1996,MIN. FRANCISCO REZEK,RE
724,1571415,1996,MIN. OCTAVIO GALLOTTI,ADI
725,1571429,1996,MIN. OCTAVIO GALLOTTI,RE
726,1571454,1996,MIN. SYDNEY SANCHES,RE
727,1571510,1996,MIN. ILMAR GALVÃO,RE
728,1571511,1996,MIN. OCTAVIO GALLOTTI,RE
729,1571732,1996,MIN. MARCO AURÉLIO,SEC
730,1571741,1996,MIN. NELSON JOBIM,RE
731,1571764,1996,MIN. CARLOS VELLOSO,RE
732,1571782,1996,MIN. CARLOS VELLOSO,RE
733,1571888,1996,MIN. ILMAR GALVÃO,RE
734,1571916,1996,MIN. CARLOS VELLOSO,ACO
735,1571977,1996,MIN. OCTAVIO GALLOTTI,RE
736,1571986,1996,MIN. MOREIRA ALVES,RE
737,1572037,1996,MIN. CELSO DE MELLO,AI
738,1572252,1996,MIN. CARLOS VELLOSO,RE
739,1572333,1996,MIN. MAURÍCIO CORRÊA,RE
740,1572356,1996,MIN. NÉRI DA SILVEIRA,RE
741,1572439,1996,MIN. MAURÍCIO CORRÊA,RE
742,1572504,1996,MIN. MARCO AURÉLIO,HC
743,1572524,1996,MIN. CARLOS VELLOSO,RE
744,1572527,1996,MINISTRA PRESIDENTE,CR
745,1572627,1996,MIN. PAULO BROSSARD,AI
746,1572637,1996,MIN. NÉRI DA SILVEIRA,RE
747,1572664,1996,MIN. CARLOS VELLOSO,RE
748,1572680,1996,MIN. ILMAR GALVÃO,RE
749,1572687,1996,MIN. ILMAR GALVÃO,RE
750,1572697,1996,MIN. CELSO DE MELLO,AI
751,1572718,1996,MIN. ILMAR GALVÃO,RE
752,1572720,1996,MIN. OCTAVIO GALLOTTI,RE
753,1572774,1996,MIN. SYDNEY SANCHES,RE
754,1572804,1996,MIN. PAULO BROSSARD,HC
755,1572871,1996,MIN. NELSON JOBIM,RE
756,1572892,1996,MIN. MARCO AURÉLIO,RE
757,1572984,1996,MIN. FRANCISCO REZEK,RE
758,1573191,1996,MIN. OCTAVIO GALLOTTI,RE
759,1573199,1996,MIN. SYDNEY SANCHES,MS
760,1573209,1996,MIN. MOREIRA ALVES,AI
761,1573210,1996,MIN. CARLOS VELLOSO,RE
762,1573232,1996,MIN. MOREIRA ALVES,RE
763,1573412,1996,MIN. ILMAR GALVÃO,RE
764,1573431,1996,MIN. ILMAR GALVÃO,RE
765,1573433,1996,MIN. ILMAR GALVÃO,RE
766,1573435,1996,MIN. MARCO AURÉLIO,RE
767,1573442,1996,MINISTRA PRESIDENTE,SE
768,1573454,1996,MIN. ILMAR GALVÃO,RE
769,1573484,1996,MIN. ILMAR GALVÃO,RE
770,1573537,1996,MIN. ILMAR GALVÃO,RE
771,1573551,1996,MIN. FRANCISCO REZEK,RE
772,1573703,1996,MIN. NÉRI DA SILVEIRA,RMS
773,1573714,1996,MIN. SYDNEY SANCHES,RMS
774,1573715,1996,MIN. MARCO AURÉLIO,AOE
775,1573837,1996,MINISTRA PRESIDENTE,SE
776,1573952,1996,MIN. CELSO DE MELLO,RE
777,1574079,1996,MIN. CARLOS VELLOSO,AI
778,1574090,1996,MIN. SEPÚLVEDA PERTENCE,AI
779,1574097,1996,MIN. CARLOS VELLOSO,RE
780,1574154,1996,MIN. MAURÍCIO CORRÊA,AI
781,1574348,1996,MIN. MOREIRA ALVES,AI
782,1574356,1996,MIN. CELSO DE MELLO,AI
783,1574392,1996,MIN. ILMAR GALVÃO,RE
784,1574542,1996,MIN. CARLOS VELLOSO,RE
785,1574575,1996,MIN. PAULO BROSSARD,AI
786,1574703,1996,MIN. OCTAVIO GALLOTTI,RE
787,1574774,1996,MIN. CARLOS VELLOSO,RE
788,1574839,1996,MIN. CELSO DE MELLO,AI
789,1574851,1996,MIN. NELSON JOBIM,RE
790,1574859,1996,MIN. PAULO BROSSARD,AI
791,1574865,1996,MIN. MAURÍCIO CORRÊA,RE
792,1574881,1996,MIN. CARLOS VELLOSO,RE
793,1574926,1996,MIN. PAULO BROSSARD,AI
794,1574927,1996,MIN. CARLOS VELLOSO,RE
795,1574966,1996,MIN. NÉRI DA SILVEIRA,RE
796,1575019,1996,MIN. NÉRI DA SILVEIRA,AI
797,1575342,1996,MIN. CARLOS VELLOSO,RE
798,1575356,1996,MIN. MAURÍCIO CORRÊA,RE
799,1575380,1996,MIN. NÉRI DA SILVEIRA,RE
800,1575385,1996,MIN. SYDNEY SANCHES,RE
801,1575419,1996,MIN. CARLOS VELLOSO,RE
802,1575476,1996,MIN. MAURÍCIO CORRÊA,AI
803,1575479,1996,MIN. CELSO DE MELLO,HC
804,1575507,1996,MIN. MARCO AURÉLIO,RE
805,1575552,1996,MIN. ILMAR GALVÃO,RE
806,1575557,1996,MIN. MAURÍCIO CORRÊA,RE
807,1575622,1996,MIN. ILMAR GALVÃO,RE
808,1575676,1996,MIN. MOREIRA ALVES,RE
809,1575756,1996,MIN. MAURÍCIO CORRÊA,RE
810,1575779,1996,MIN. FRANCISCO REZEK,RE
811,1575797,1996,MIN. PAULO BROSSARD,AI
812,1575886,1996,MIN. CELSO DE MELLO,RE
813,1575996,1996,MIN. CARLOS VELLOSO,RE
814,1576048,1996,MIN. MARCO AURÉLIO,HC
815,1576053,1996,MIN. NÉRI DA SILVEIRA,RE
816,1576062,1996,MIN. ILMAR GALVÃO,RE
817,1576158,1996,MIN. PAULO BROSSARD,AI
818,1576201,1996,MIN. CARLOS VELLOSO,AI
819,1576355,1996,MIN. MOREIRA ALVES,RE
820,1576420,1996,MIN. FRANCISCO REZEK,RE
821,1576424,1996,MIN. ILMAR GALVÃO,RE
822,1576430,1996,MIN. CELSO DE MELLO,AI
823,1576495,1996,MIN. CARLOS VELLOSO,RE
824,1576615,1996,MIN. CELSO DE MELLO,AI
825,1576685,1996,MIN. NÉRI DA SILVEIRA,AI
826,1576810,1996,MIN. MOREIRA ALVES,RE
827,1576846,1996,MIN. MARCO AURÉLIO,RE
828,1576868,1996,MIN. OCTAVIO GALLOTTI,RE
829,1576886,1996,MIN. MARCO AURÉLIO,RE
830,1576888,1996,MIN. CELSO DE MELLO,AI
831,1576945,1996,MIN. PAULO BROSSARD,AI
832,1576960,1996,MIN. CELSO DE MELLO,AI
833,1576986,1996,MIN. FRANCISCO REZEK,RE
834,1576993,1996,MIN. PAULO BROSSARD,AI
835,1577009,1996,MIN. MOREIRA ALVES,RE
836,1577043,1996,MIN. ILMAR GALVÃO,RE
837,1577044,1996,MIN. SYDNEY SANCHES,RE
838,1577118,1996,MIN. MOREIRA ALVES,AI
839,1577136,1996,MIN. ILMAR GALVÃO,RE
840,1577163,1996,MIN. OCTAVIO GALLOTTI,RE
841,1577257,1996,MIN. FRANCISCO REZEK,RE
842,1577292,1996,MIN. MOREIRA ALVES,RE
843,1577329,1996,MIN. PAULO BROSSARD,RE
844,1577373,1996,MIN. OCTAVIO GALLOTTI,RE
845,1577451,1996,MIN. CARLOS VELLOSO,RE
846,1577474,1996,MIN. CELSO DE MELLO,RE
847,1577587,1996,MIN. ILMAR GALVÃO,RE
848,1577624,1996,MIN. ILMAR GALVÃO,RE
849,1577637,1996,MIN. CARLOS VELLOSO,RE
850,1577689,1996,MIN. NELSON JOBIM,RE
851,1577691,1996,MIN. NELSON JOBIM,RE
852,1577726,1996,MIN. MAURÍCIO CORRÊA,RE
853,1577758,1996,MIN. ILMAR GALVÃO,RE
854,1577830,1996,MIN. CARLOS VELLOSO,RE
855,1577834,1996,MIN. MOREIRA ALVES,RE
856,1577858,1996,MIN. NÉRI DA SILVEIRA,RE
857,1577898,1996,MIN. ILMAR GALVÃO,RE
858,1577918,1996,MIN. PAULO BROSSARD,RE
859,1577982,1996,MIN. MAURÍCIO CORRÊA,RE
860,1578033,1996,MIN. SYDNEY SANCHES,AI
861,1578034,1996,MIN. FRANCISCO REZEK,RE
862,1578059,1996,MIN. SYDNEY SANCHES,RE
863,1578088,1996,MINISTRA PRESIDENTE,SE
864,1578136,1996,MIN. PAULO BROSSARD,AI
865,1578180,1996,MIN. SEPÚLVEDA PERTENCE,RE
866,1578261,1996,MIN. ILMAR GALVÃO,RE
867,1578340,1996,MIN. ILMAR GALVÃO,RE
868,1578399,1996,MIN. OCTAVIO GALLOTTI,MS
869,1578498,1996,MIN. ILMAR GALVÃO,RE
870,1578557,1996,MIN. NÉRI DA SILVEIRA,AI
871,1578568,1996,MIN. NÉRI DA SILVEIRA,AI
872,1578579,1996,MIN. CELSO DE MELLO,RE
873,1578677,1996,MIN. CELSO DE MELLO,RE
874,1578709,1996,MIN. CARLOS VELLOSO,RE
875,1578719,1996,MIN. CELSO DE MELLO,AI
876,1578772,1996,MIN. SYDNEY SANCHES,AI
877,1578792,1996,MIN. ILMAR GALVÃO,RE
878,1578796,1996,MIN. MARCO AURÉLIO,RE
879,1578813,1996,MIN. MOREIRA ALVES,AI
880,1578886,1996,MIN. CELSO DE MELLO,RE
881,1578919,1996,MINISTRA PRESIDENTE,SE
882,1579025,1996,MIN. ILMAR GALVÃO,RE
883,1579086,1996,MIN. CARLOS VELLOSO,RE
884,1579136,1996,MIN. MAURÍCIO CORRÊA,RE
885,1579137,1996,MIN. MARCO AURÉLIO,RE
886,1579172,1996,MIN. SYDNEY SANCHES,RE
887,1579173,1996,MIN. CARLOS VELLOSO,RE
888,1579201,1996,MIN. CARLOS VELLOSO,RE
889,1579389,1996,MIN. CARLOS VELLOSO,RE
890,1579589,1996,MIN. SYDNEY SANCHES,HC
891,1579592,1996,MIN. PAULO BROSSARD,AI
892,1579644,1996,MIN. ILMAR GALVÃO,AI
893,1579732,1996,MIN. CARLOS VELLOSO,AI
894,1579772,1996,MIN. SYDNEY SANCHES,RE
895,1579774,1996,MIN. CARLOS VELLOSO,MS
896,1579814,1996,MIN. MOREIRA ALVES,RE
897,1579846,1996,MIN. NÉRI DA SILVEIRA,RE
898,1579884,1996,MIN. PAULO BROSSARD,AI
899,1579891,1996,MIN. MOREIRA ALVES,ADI
900,1579907,1996,MINISTRA PRESIDENTE,SE
901,1579992,1996,MIN. ILMAR GALVÃO,RE
902,1580231,1996,MIN. PAULO BROSSARD,RE
903,1580234,1996,MIN. ILMAR GALVÃO,RE
904,1580264,1996,MIN. MOREIRA ALVES,RE
905,1580305,1996,MIN. NÉRI DA SILVEIRA,HC
906,1580397,1996,MIN. CELSO DE MELLO,AI
907,1580402,1996,MIN. CARLOS VELLOSO,AI
908,1580437,1996,MINISTRA PRESIDENTE,CR
909,1580461,1996,MIN. PAULO BROSSARD,AI
910,1580519,1996,MIN. CARLOS VELLOSO,ADI
911,1580630,1996,MIN. CARLOS VELLOSO,MS
912,1580648,1996,MIN. ILMAR GALVÃO,RE
913,1580707,1996,MIN. SYDNEY SANCHES,AI
914,1580716,1996,MIN. SYDNEY SANCHES,AI
915,1580717,1996,MIN. MAURÍCIO CORRÊA,RE
916,1580732,1996,MIN. MARCO AURÉLIO,RE
917,1580749,1996,MIN. CELSO DE MELLO,RE
918,1580766,1996,MIN. FRANCISCO REZEK,RE
919,1580962,1996,MIN. FRANCISCO REZEK,RE
920,1580968,1996,MIN. CELSO DE MELLO,RE
921,1581123,1996,MIN. NÉRI DA SILVEIRA,AI
922,1581151,1996,MIN. NÉRI DA SILVEIRA,RE
923,1581166,1996,MIN. PAULO BROSSARD,AI
924,1581353,1996,MIN. SEPÚLVEDA PERTENCE,RE
925,1581366,1996,MIN. CELSO DE MELLO,RE
926,1581492,1996,MIN. MARCO AURÉLIO,RE
927,1581498,1996,MIN. OCTAVIO GALLOTTI,RE
928,1581617,1996,MIN. OCTAVIO GALLOTTI,RE
929,1581707,1996,MIN. CELSO DE MELLO,AI
930,1581742,1996,MIN. MAURÍCIO CORRÊA,RE
931,1581765,1996,MIN. MOREIRA ALVES,RE
932,1581796,1996,MIN. OCTAVIO GALLOTTI,RE
933,1581804,1996,MIN. CELSO DE MELLO,AI
934,1581827,1996,MIN. OCTAVIO GALLOTTI,RE
935,1581841,1996,MIN. ILMAR GALVÃO,RE
936,1581902,1996,MIN. PAULO BROSSARD,AI
937,1581905,1996,MIN. MAURÍCIO CORRÊA,RE
938,1581906,1996,MIN. CELSO DE MELLO,RE
939,1581939,1996,MIN. MAURÍCIO CORRÊA,AI
940,1581947,1996,MIN. MAURÍCIO CORRÊA,RE
941,1581953,1996,MIN. CARLOS VELLOSO,MS
942,1581982,1996,MIN. CARLOS VELLOSO,RE
943,1582074,1996,MIN. ILMAR GALVÃO,RE
944,1582081,1996,MIN. SYDNEY SANCHES,RE
945,1582111,1996,MIN. CARLOS VELLOSO,AI
946,1582134,1996,MIN. CELSO DE MELLO,RE
947,1582156,1996,MIN. FRANCISCO REZEK,RE
948,1582212,1996,MIN. PAULO BROSSARD,AI
949,1582356,1996,MIN. SYDNEY SANCHES,RE
950,1582368,1996,MIN. SYDNEY SANCHES,AI
951,1582424,1996,MIN. ILMAR GALVÃO,RE
952,1582507,1996,MIN. CELSO DE MELLO,AI
953,1582563,1996,MIN. SYDNEY SANCHES,RE
954,1582567,1996,MIN. MOREIRA ALVES,AI
955,1582580,1996,MIN. MAURÍCIO CORRÊA,RE
956,1582643,1996,MIN. CARLOS VELLOSO,RE
957,1582704,1996,MIN. CELSO DE MELLO,RE
958,1582721,1996,MIN. SYDNEY SANCHES,RE
959,1582791,1996,MIN. PAULO BROSSARD,RE
960,1582799,1996,MIN. CELSO DE MELLO,RE
961,1582843,1996,MIN. NÉRI DA SILVEIRA,RE
962,1582922,1996,MIN. MOREIRA ALVES,RE
963,1583000,1996,MIN. ILMAR GALVÃO,RE
964,1583045,1996,MIN. OCTAVIO GALLOTTI,RE
965,1583047,1996,MIN. CARLOS VELLOSO,RE
966,1583048,1996,MIN. CELSO DE MELLO,RE
967,1583215,1996,MIN. SYDNEY SANCHES,RE
968,1583259,1996,MIN. CELSO DE MELLO,RE
969,1583330,1996,MIN. SYDNEY SANCHES,RE
970,1583354,1996,MINISTRA PRESIDENTE,SE
971,1583379,1996,MIN. CELSO DE MELLO,AI
972,1583384,1996,MIN. CARLOS VELLOSO,RE
